start,type,end
Venedik,HAS_ACTIVITY,Water Puppet gösterisi
Chiang Rai,HAS_HOTEL,"Anantara Golden Triangle, Chiang Rai"
Bangkok,HAS_ACTIVITY,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi
Bangkok,HAS_ACTIVITY,Bangkok şehir turu ve alışveriş aktiviteleri
Bangkok,HAS_ACTIVITY,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi"
Venedik,HAS_ACTIVITY,Banteay Srei ve Banteay Samre tapınakları ziyareti
Venedik,HAS_ACTIVITY,Ben Thanh Market ziyareti
Ha Long,HAS_HOTEL,Bhaya Cruise (Lan Ha Bay / Ha Long)
Chiang Rai,HAS_ACTIVITY,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu"
Venedik,HAS_ACTIVITY,Cu Chi Tünelleri gezisi
Ha Long,HAS_ACTIVITY,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu
Ha Long,HAS_ACTIVITY,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması
Ha Long,HAS_ACTIVITY,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı"
Vietnam,HAS_RESTAURANT,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı
Halong,HAS_ACTIVITY,Halong Bay tekne turu
Hanoi,HAS_ACTIVITY,Hanoi By Night turu
Hanoi,HAS_ACTIVITY,Hanoi şehir turu
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle"
Hanoi,HAS_ACTIVITY,Hanoi’de pedallı taksi (rikşov) gezisi
Ho Chi Minh,HAS_ACTIVITY,Ho Chi Minh City şehir turu
Venedik,HAS_ACTIVITY,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Hoi An,HAS_ACTIVITY,Hoi An yürüyüş turu
Danang,HAS_HOTEL,Intercontinental Danang
Bangkok,HAS_HOTEL,"Mandarin Oriental, Bangkok"
Hanoi,HAS_RESTAURANT,May de Cuisine Restaurant (Hanoi)
Urla,HAS_ACTIVITY,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti"
Delta del Mekong (regione),HAS_RESTAURANT,Mekong Deltası – nehir kenarında restoran
Venedik,HAS_ACTIVITY,Ngoc Son Pagoda ziyareti
Nha Trang,HAS_ACTIVITY,Nha Trang sahil tatili ve dinlenme
Ho Chi Minh,HAS_HOTEL,"Otel (Ho Chi Minh, ismi belirtilmemiş)"
Siem Reap,HAS_HOTEL,"Otel (Siem Reap, ismi belirtilmemiş)"
Halong,HAS_HOTEL,Paradise Luxury Halong
Saigon,HAS_HOTEL,Park Hyatt Saigon
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı"
Saigon,HAS_ACTIVITY,Saigon şehir turu
Siem Reap,HAS_ACTIVITY,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası"
Siem Reap,HAS_ACTIVITY,Siem Reap Angkor Wat ziyareti
Hanoi,HAS_HOTEL,Sofitel Legend Metropole (Hanoi)
Hanoi,HAS_HOTEL,Sofitel Legend Metropole Hanoi
Venedik,HAS_ACTIVITY,Ta Prohm Tapınağı ziyareti
Venedik,HAS_ACTIVITY,Temple of Literature ziyareti
Vietnam,HAS_RESTAURANT,The Market Restaurant (Vietnam)
Venedik,HAS_ACTIVITY,The Market Restaurant’ta Vietnam yemek kursu
Venedik,HAS_ACTIVITY,Thien Canh Son Cave ziyareti
Venedik,HAS_ACTIVITY,Tonle Sap Gölü yüzen köy ziyareti
Venedik,HAS_ACTIVITY,Tra Que Organic Village bisiklet turu
Ha Long,HAS_HOTEL,Violet Cruise (Ha Long Körfezi)
Venedik,HAS_ACTIVITY,War Remnants Museum ziyareti
Venedik,HAS_ACTIVITY,Water Puppet gösterisi
Venedik,HAS_ACTIVITY,Westlake bölgesi turu (vintage jeep ile)
Hanoi,HAS_RESTAURANT,Yerel aile evi – çay ve taze meyve ikramı
Ho Chi Minh,HAS_RESTAURANT,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)"
Venedik,HAS_ACTIVITY,Gece Safarisi
Harads,HAS_HOTEL,ICEHOTEL
Harads,HAS_HOTEL,Kaamos Hotel
Venedik,HAS_ACTIVITY,Kar Mobili Safarisi
Harads,HAS_HOTEL,Treehotel
Havana,HAS_ACTIVITY,1950’lerden kalma Amerikan arabaları ile Havana turu
Venedik,HAS_ACTIVITY,Che Guevara’nın evi ziyareti
ROME,HAS_ACTIVITY,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)"
Venedik,HAS_ACTIVITY,Devrim Müzesi ziyareti
Havana,HAS_RESTAURANT,Floridita
Venedik,HAS_ACTIVITY,Floridita’da öğle yemeği ve daiquiri kokteyl tadımı
Venedik,HAS_ACTIVITY,Hamel Sokağı ziyareti
Havana,HAS_ACTIVITY,"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi"
Havana,HAS_ACTIVITY,Havana şehir turu
Havana,HAS_ACTIVITY,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)"
Venedik,HAS_ACTIVITY,Hemingway’in La Finca evi ziyareti
Havana,HAS_HOTEL,Hotel Manzana Kempinski
Venedik,HAS_ACTIVITY,Jose Fuster’in sanat mahallesi ziyareti
Venedik,HAS_ACTIVITY,Küba sokaklarında klasik Amerikan arabalarıyla gezi
Havana,HAS_RESTAURANT,La Canchanchara
Venedik,HAS_ACTIVITY,Prado Caddesi ziyareti
Havana,HAS_RESTAURANT,Rancho San Vicente
Venedik,HAS_ACTIVITY,Rancho San Vicente restoranda öğle yemeği
Santa Clara,HAS_ACTIVITY,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti
Trinidad,HAS_ACTIVITY,Trinidad gezisi ve La Canchanchara Bar ziyareti
Vinales,HAS_ACTIVITY,Vinales tütün tarlaları ve çiftlik ziyareti
Vinales,HAS_ACTIVITY,"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti"
Havana - Cancun 8-19 Temmuz 2022,HAS_DATE_START,2022-07-08
Havana - Cancun 8-19 Temmuz 2022,HAS_DATE_END,2022-07-19
Havana - Cancun 8-19 Temmuz 2022,HAS_CITY,Cancun
Havana - Cancun 8-19 Temmuz 2022,HAS_HIGHLIGHT,Cancun
Havana - Cancun 8-19 Temmuz 2022,HAS_CITY,Havana
Havana - Cancun 8-19 Temmuz 2022,HAS_HIGHLIGHT,Havana
Havana - Cancun 8-19 Temmuz 2022,HAS_COUNTRY,Küba
Havana - Cancun 8-19 Temmuz 2022,HAS_HIGHLIGHT,Küba
Havana - Cancun 8-19 Temmuz 2022,HAS_TRANSPORT,Küba içi transferler
Havana - Cancun 8-19 Temmuz 2022,HAS_COUNTRY,Meksika
Havana - Cancun 8-19 Temmuz 2022,HAS_HIGHLIGHT,Meksika
Havana - Cancun 8-19 Temmuz 2022,HAS_CITY,Vinales
Havana - Cancun 8-19 Temmuz 2022,HAS_HIGHLIGHT,Vinales
Havana - Cancun 8-19 Temmuz 2022,HAS_SEASON,Yaz
Havana - Cancun 8-19 Temmuz 2022,HAS_TRANSPORT,İstanbul – Havana uçuşu (TK183)
Henningsvaer,HAS_ACTIVITY,Henningsvær gezisi
Venedik,HAS_ACTIVITY,Kayaking özel turu
Venedik,HAS_ACTIVITY,Midnight Sun Safari
Venedik,HAS_ACTIVITY,Rehberli hiking ve çevre gezisi
Å,HAS_RESTAURANT,Restaurant Nyvågar
Venedik,HAS_ACTIVITY,Sea Eagle RIB Boat Safari
Svolvær,HAS_ACTIVITY,Svolvær gezisi
Å,HAS_ACTIVITY,Å köyü gezisi
Hindistan 2024 Maide Cebi,HAS_CITY,Delhi
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Delhi
Hindistan 2024 Maide Cebi,HAS_COUNTRY,Hindistan
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Hindistan
Hindistan 2024 Maide Cebi,HAS_TRANSPORT,Hindistan içi özel araç transferleri
Hindistan 2024 Maide Cebi,HAS_CITY,Jaipur
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Jaipur
Hindistan 2024 Maide Cebi,HAS_CITY,Jodhpur
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Jodhpur
Hindistan 2024 Maide Cebi,HAS_CITY,Mumbai
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Mumbai
Hindistan 2024 Maide Cebi,HAS_CITY,Ranthambore
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Ranthambore
Hindistan 2024 Maide Cebi,HAS_TRANSPORT,Ranthambore jeep safarileri
Hindistan 2024 Maide Cebi,HAS_CITY,Udaipur
Hindistan 2024 Maide Cebi,HAS_HIGHLIGHT,Udaipur
Hindistan Gezisi,HAS_TRANSPORT,Air India AI406
Hindistan Gezisi,HAS_CITY,Delhi
Hindistan Gezisi,HAS_HIGHLIGHT,Delhi
Hindistan Gezisi,HAS_COUNTRY,Hindistan
Hindistan Gezisi,HAS_HIGHLIGHT,Hindistan
Hindistan Gezisi,HAS_TRANSPORT,Indigo 6E7348
Hindistan Gezisi,HAS_CITY,Jaipur
Hindistan Gezisi,HAS_HIGHLIGHT,Jaipur
Hindistan Gezisi,HAS_HIGHLIGHT,Kale
Hindistan Gezisi,HAS_HIGHLIGHT,Saray
Hindistan Gezisi,HAS_HIGHLIGHT,Tapınak
Hindistan Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK716
Hindistan Gezisi,HAS_CITY,Udaipur
Hindistan Gezisi,HAS_HIGHLIGHT,Udaipur
Hindistan Gezisi,HAS_CITY,Varanasi
Hindistan Gezisi,HAS_HIGHLIGHT,Varanasi
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Aarti töreni
Hindistan Gezisi - Berrin Zorlu,HAS_CITY,Delhi
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Delhi
Hindistan Gezisi - Berrin Zorlu,HAS_TRANSPORT,"Delhi – Varanasi uçuşu (AI406, Air India)"
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Ganj Nehri
Hindistan Gezisi - Berrin Zorlu,HAS_COUNTRY,Hindistan
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Hindistan
Hindistan Gezisi - Berrin Zorlu,HAS_TRANSPORT,Hindistan içi transferler ve uçuşlar
Hindistan Gezisi - Berrin Zorlu,HAS_CITY,Jaipur
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Jaipur
Hindistan Gezisi - Berrin Zorlu,HAS_CITY,Udaipur
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Udaipur
Hindistan Gezisi - Berrin Zorlu,HAS_CITY,Varanasi
Hindistan Gezisi - Berrin Zorlu,HAS_HIGHLIGHT,Varanasi
Hindistan Gezisi - Berrin Zorlu,HAS_TRANSPORT,"İstanbul – Delhi uçuşu (TK716, Türk Hava Yolları)"
Ho Chi Minh,HAS_HOTEL,Belmond La Résidence d’Angkor
Venedik,HAS_ACTIVITY,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş
Ho Chi Minh,HAS_ACTIVITY,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Saigon,HAS_HOTEL,Hotel des Arts Saigon
Delta del Mekong (regione),HAS_ACTIVITY,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı"
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze"
Ho Chi Minh,HAS_HOTEL,Raffles Hotel Le Royal
Siem Reap,HAS_ACTIVITY,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri"
Venedik,HAS_ACTIVITY,Vespa ile gece turu ve Banh Xeo tadımı
Ha Long,HAS_ACTIVITY,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması
Ha Long,HAS_ACTIVITY,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı"
Vietnam,HAS_RESTAURANT,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,Hanoi’de pedallı taksi (rikşov) gezisi
Venedik,HAS_ACTIVITY,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Urla,HAS_ACTIVITY,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti"
Delta del Mekong (regione),HAS_RESTAURANT,Mekong Deltası – nehir kenarında restoran
Ho Chi Minh,HAS_HOTEL,"Otel (Ho Chi Minh, ismi belirtilmemiş)"
Siem Reap,HAS_HOTEL,"Otel (Siem Reap, ismi belirtilmemiş)"
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı"
Siem Reap,HAS_ACTIVITY,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası"
Hanoi,HAS_HOTEL,Sofitel Legend Metropole (Hanoi)
Ha Long,HAS_HOTEL,Violet Cruise (Ha Long Körfezi)
Ho Chi Minh (Saygon),HAS_RESTAURANT,Yerel aile evi – çay ve taze meyve ikramı
Ho Chi Minh,HAS_RESTAURANT,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)"
Venedik,HAS_ACTIVITY,Banteay Srei ve Banteay Samre tapınakları ziyareti
Venedik,HAS_ACTIVITY,Ben Thanh Market ziyareti
Venedik,HAS_ACTIVITY,Cu Chi Tünelleri gezisi
Halong,HAS_ACTIVITY,Halong Bay tekne turu
Hanoi,HAS_ACTIVITY,Hanoi şehir turu
Ho Chi Minh,HAS_ACTIVITY,Ho Chi Minh City şehir turu
Hoi An,HAS_ACTIVITY,Hoi An yürüyüş turu
Danang,HAS_HOTEL,Intercontinental Danang
Venedik,HAS_ACTIVITY,Ngoc Son Pagoda ziyareti
Halong,HAS_HOTEL,Paradise Luxury Halong
Saigon,HAS_HOTEL,Park Hyatt Saigon
Siem Reap,HAS_ACTIVITY,Siem Reap Angkor Wat ziyareti
Hanoi,HAS_HOTEL,Sofitel Legend Metropole Hanoi
Venedik,HAS_ACTIVITY,Ta Prohm Tapınağı ziyareti
Venedik,HAS_ACTIVITY,Temple of Literature ziyareti
Venedik,HAS_ACTIVITY,Tonle Sap Gölü yüzen köy ziyareti
Venedik,HAS_ACTIVITY,War Remnants Museum ziyareti
Venedik,HAS_ACTIVITY,Water Puppet gösterisi
Hahndorf,HAS_ACTIVITY,Alman Kasabası Hahndorf
Lima,HAS_ACTIVITY,Anayasa Limanı - Hobart
Gallipoli,HAS_ACTIVITY,Anzac-Atatürk Anıtı
Venedik,HAS_ACTIVITY,Ateş Böceği Mağarası
Barossa Valley,HAS_ACTIVITY,Barossa Valley Şarap Bağları
Brisbane,HAS_ACTIVITY,Brisbane Şehir Turu
Canberra,HAS_ACTIVITY,Canberra Şehir Turu
Venedik,HAS_ACTIVITY,Darling Harbour
Venedik,HAS_ACTIVITY,Fitzroy Gardens & Captain Cook’un Evi
Hobart,HAS_ACTIVITY,Franklin Meydanı - Hobart
Sidney,HAS_ACTIVITY,Hyde Park Barracks - Sydney
Melbourne,HAS_ACTIVITY,Melbourne Müzesi
Venedik,HAS_ACTIVITY,Mount Wellington
Venedik,HAS_ACTIVITY,Mrs Macquarie’s Chair
Adelaide,HAS_RESTAURANT,Nehir Kenarı Restoran - Adelaide
Melbourne,HAS_ACTIVITY,Parlamento ve Hazine Binası - Melbourne
Melbourne,HAS_ACTIVITY,Royal Exhibition Binası - Melbourne
Melbourne,HAS_ACTIVITY,Sanat Galerisi - Melbourne
Venedik,HAS_ACTIVITY,Sullivan’s Cove
Surfers Paradise,HAS_ACTIVITY,Surfers Paradise - Gold Coast
Sidney,HAS_ACTIVITY,Sydney Harbour Bridge
Sidney,HAS_ACTIVITY,Sydney Opera House
Hobart,HAS_HOTEL,"The Tasman, a Luxury Collection Hotel, Hobart"
Sidney,HAS_ACTIVITY,Ulusal Müze - Sydney
Adelaide,HAS_RESTAURANT,Yerel Lüks Restoran - Adelaide
Venedik,HAS_ACTIVITY,Banteay Srei ve Banteay Samre tapınakları ziyareti
Venedik,HAS_ACTIVITY,Ben Thanh Market ziyareti
Venedik,HAS_ACTIVITY,Cu Chi Tünelleri gezisi
Halong,HAS_ACTIVITY,Halong Bay tekne turu
Hanoi,HAS_ACTIVITY,Hanoi şehir turu
Ho Chi Minh,HAS_ACTIVITY,Ho Chi Minh City şehir turu
Hoi An,HAS_ACTIVITY,Hoi An yürüyüş turu
Danang,HAS_HOTEL,Intercontinental Danang
Venedik,HAS_ACTIVITY,Ngoc Son Pagoda ziyareti
Halong,HAS_HOTEL,Paradise Luxury Halong
Saigon,HAS_HOTEL,Park Hyatt Saigon
Siem Reap,HAS_ACTIVITY,Siem Reap Angkor Wat ziyareti
Hanoi,HAS_HOTEL,Sofitel Legend Metropole Hanoi
Venedik,HAS_ACTIVITY,Ta Prohm Tapınağı ziyareti
Venedik,HAS_ACTIVITY,Temple of Literature ziyareti
Venedik,HAS_ACTIVITY,Tonle Sap Gölü yüzen köy ziyareti
Venedik,HAS_ACTIVITY,War Remnants Museum ziyareti
Venedik,HAS_ACTIVITY,Water Puppet gösterisi
Biarritz,HAS_ACTIVITY,Biarritz Grande Plage
Biarritz,HAS_ACTIVITY,Casino Municipal - Biarritz
Biarritz,HAS_ACTIVITY,Chapelle Impériale - Biarritz
Saint-Jean-de-Luz,HAS_ACTIVITY,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz
Bilbao,HAS_ACTIVITY,Guggenheim Müzesi - Bilbao
Urla,HAS_ACTIVITY,Hondarribia Eski Şehir ve Surlar
Biarritz,HAS_HOTEL,Hotel Du Palais Biarritz
Biarritz,HAS_RESTAURANT,Hotel Du Palais Biarritz - Le Sunset
Venedik,HAS_ACTIVITY,La Concha Plajı
Saint-Sébastien (Espagne),HAS_ACTIVITY,Miramar Sarayı - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Igueldo - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Urgull - San Sebastián
Biarritz,HAS_ACTIVITY,Musée Asiatica - Biarritz
Saint-Jean-de-Luz,HAS_ACTIVITY,Place Louis XIV - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Rue Gambetta - Saint-Jean-de-Luz
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Sebastián Şehir Gezisi
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Telmo Müzesi - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Victoria Eugenia Tiyatrosu - San Sebastián
Venedik,HAS_ACTIVITY,Zurriola Plajı
Macau,HAS_ACTIVITY,A-Ma Tapınağı
Macao,HAS_ACTIVITY,Aziz Paulo Katedrali Harabesi - Macau
Hong Kong,HAS_RESTAURANT,Eat Me Restaurant
Hong Kong,HAS_RESTAURANT,Err Restaurant
Bangkok,HAS_ACTIVITY,Grand Palace & Wat Phra Kaew - Bangkok
Hong Kong,HAS_ACTIVITY,Hong Kong Miras Müzesi
Venedik,HAS_ACTIVITY,Kowloon Turu
Hong Kong,HAS_ACTIVITY,Lam Tsuen Dilek Ağacı - Hong Kong
Venedik,HAS_ACTIVITY,Lantau Adası Turu
Hong Kong,HAS_HOTEL,Lebua at State Tower Hotel
Macao,HAS_ACTIVITY,Macau Casinoları
Macao,HAS_ACTIVITY,Macau Kulesi
Macao,HAS_ACTIVITY,Macau Müzesi
Macao,HAS_ACTIVITY,Macau Şarap Müzesi
Venedik,HAS_ACTIVITY,Monte Hisarı
Bangkok,HAS_ACTIVITY,Pak Khlong Talat Çiçek Pazarı - Bangkok
Bangkok,HAS_ACTIVITY,Royal Barge Ulusal Müzesi - Bangkok
Hong Kong,HAS_RESTAURANT,Sala Rattanakosin Restaurant
Venedik,HAS_ACTIVITY,Senado Meydanı
Venedik,HAS_ACTIVITY,Sun Yat Sen’in Müze Evi
Hong Kong,HAS_ACTIVITY,Tai Po Old Market - Hong Kong
Bangkok,HAS_ACTIVITY,Wang Lang Market - Bangkok
Bangkok,HAS_ACTIVITY,Wat Arun Tapınakları - Bangkok
Bangkok,HAS_ACTIVITY,Wat Pho Tapınağı - Bangkok
Bangkok,HAS_ACTIVITY,Wat Suthat Tapınağı - Bangkok
Hong Kong,HAS_ACTIVITY,Wong Tai Sin Tapınağı - Hong Kong
Bangkok,HAS_ACTIVITY,Çiçek Kültürü Müzesi - Bangkok
Istanbul,HAS_ACTIVITY,AYASOFYA CAMII
Venedik,HAS_ACTIVITY,BALLOON RIDE
ISTANBUL,HAS_ACTIVITY,BLUE MOSQUE
GOREME,HAS_HOTEL,GOREME CAVE HOTEL
GOREME,HAS_ACTIVITY,GOREME OPEN AIR MUSEUM
ISTANBUL,HAS_ACTIVITY,GRAND BAZAAR
ISTANBUL,HAS_RESTAURANT,KONYALI RESTAURANT
ISTANBUL,HAS_RESTAURANT,MEZE HOUSE
ISTANBUL,HAS_HOTEL,SULTANAHMET INN
Venedik,HAS_ACTIVITY,TOPKAPI PALACE
ISTANBUL & CAPPADOCIA 2023,HAS_CITY,GOREME
ISTANBUL & CAPPADOCIA 2023,HAS_HIGHLIGHT,HISTORY
ISTANBUL & CAPPADOCIA 2023,HAS_CITY,ISTANBUL
ISTANBUL & CAPPADOCIA 2023,HAS_HIGHLIGHT,NATURE
ISTANBUL & CAPPADOCIA 2023,HAS_TRANSPORT,PLANE
ISTANBUL & CAPPADOCIA 2023,HAS_TRANSPORT,SHUTTLE
ISTANBUL & CAPPADOCIA 2023,HAS_COUNTRY,TURKEY
ISTANBUL CLASSICS 2024,HAS_HIGHLIGHT,CITY BREAK
ISTANBUL CLASSICS 2024,HAS_HIGHLIGHT,HISTORY
ISTANBUL CLASSICS 2024,HAS_CITY,ISTANBUL
ISTANBUL CLASSICS 2024,HAS_TRANSPORT,METRO
ISTANBUL CLASSICS 2024,HAS_TRANSPORT,PLANE
ISTANBUL CLASSICS 2024,HAS_TRANSPORT,TRAM
ISTANBUL CLASSICS 2024,HAS_COUNTRY,TURKEY
ISTANBUL HERITAGE WEEKEND 2025,HAS_HIGHLIGHT,CITY BREAK
ISTANBUL HERITAGE WEEKEND 2025,HAS_HIGHLIGHT,HISTORY
ISTANBUL HERITAGE WEEKEND 2025,HAS_CITY,ISTANBUL
ISTANBUL HERITAGE WEEKEND 2025,HAS_TRANSPORT,PLANE
ISTANBUL HERITAGE WEEKEND 2025,HAS_TRANSPORT,TRAM
ISTANBUL HERITAGE WEEKEND 2025,HAS_COUNTRY,TURKEY
ITALY CLASSICS 2024,HAS_TRANSPORT,BOAT
ITALY CLASSICS 2024,HAS_HIGHLIGHT,CULTURE
ITALY CLASSICS 2024,HAS_HIGHLIGHT,HISTORY
ITALY CLASSICS 2024,HAS_COUNTRY,ITALY
ITALY CLASSICS 2024,HAS_CITY,ROME
ITALY CLASSICS 2024,HAS_TRANSPORT,TRAIN
ITALY CLASSICS 2024,HAS_CITY,VENICE
Rio de Janeiro,HAS_ACTIVITY,Amanhã (Yarının Müzesi)
Venedik,HAS_ACTIVITY,Belediye Binası
Buenos Aires,HAS_ACTIVITY,Buenos Aires Modern Sanat Müzesi
Cap Horn,HAS_ACTIVITY,Cape Horn
Venedik,HAS_ACTIVITY,Casa Rosada
Iguazu,HAS_RESTAURANT,Fervor Restaurant
Venedik,HAS_ACTIVITY,Iguazú Milli Parkı
Venedik,HAS_ACTIVITY,Iguazú Şelaleleri
Venedik,HAS_ACTIVITY,La Boca
Iguazu,HAS_RESTAURANT,La Cabrera Restaurant
Venedik,HAS_ACTIVITY,Macuco Safarisi
Magdalena Adası,HAS_ACTIVITY,Magdalena Adası
Venedik,HAS_ACTIVITY,Merkez Postane
Venedik,HAS_ACTIVITY,Palermo Soho
Venedik,HAS_ACTIVITY,Plaza Dorrego
Venedik,HAS_ACTIVITY,Plaza de Armas
Venedik,HAS_ACTIVITY,Plaza de Mayo
Venedik,HAS_ACTIVITY,Recoleta Mezarlığı
Venedik,HAS_ACTIVITY,Recoleta Semti
Venedik,HAS_ACTIVITY,Rojo Tango Gösterisi
Venedik,HAS_ACTIVITY,San Telmo
Santiago,HAS_ACTIVITY,Santiago Katedrali
Iguazu,HAS_RESTAURANT,Satyricon Restaurant
Venedik,HAS_ACTIVITY,Ulusal Tarih Müzesi
Venedik,HAS_ACTIVITY,Vista Chinesa
Bagan,HAS_ACTIVITY,Ananda ve Gubyaukgyi tapınakları ziyareti
Bagan,HAS_ACTIVITY,Bagan tapınakları gezisi
Mandalay,HAS_HOTEL,Belmond Road to Mandalay Cruise
Bangkok,HAS_ACTIVITY,Damnoen Saduak yüzen pazar ziyareti (Bangkok)
Venedik,HAS_ACTIVITY,Inle Gölü gezisi
Venedik,HAS_ACTIVITY,Lacquer ware atölyesi ziyareti
Mandalay,HAS_ACTIVITY,Mandalay gezisi
Venedik,HAS_ACTIVITY,Phaung Daw Oo Pagoda ziyareti
Venedik,HAS_ACTIVITY,Shwedagon Pagoda ziyareti
Rangoun,HAS_ACTIVITY,Yangon şehir turu
Venedik,HAS_ACTIVITY,Ballindalloch Castle & Gardens
Venedik,HAS_ACTIVITY,Blair Castle
Venedik,HAS_ACTIVITY,Camera Obscura & World of Illusions
Inverness,HAS_HOTEL,Fonab Castle Hotel
Inverness,HAS_ACTIVITY,Inverness Kalesi
Inverness,HAS_ACTIVITY,Inverness Müzesi ve Sanat Galerisi
Venedik,HAS_ACTIVITY,Loch Ness
Inverness,HAS_HOTEL,Nevis Bank Inn
Inverness,HAS_RESTAURANT,Nevis Bank Inn and Browns Restaurant
Inverness,HAS_RESTAURANT,Rocpool Restaurant
Inverness,HAS_HOTEL,Seasgair Hotel
Venedik,HAS_ACTIVITY,St. Andrews Katedrali
Venedik,HAS_ACTIVITY,Strathisla Distillery
Inverness,HAS_HOTEL,The Craigellachie Hotel
Tokyo,HAS_ACTIVITY,Akihabara gezisi
Chiang Mai,HAS_ACTIVITY,Chiang Mai şehir turu
Chiang Rai,HAS_ACTIVITY,Chiang Rai fil kampı ziyareti
Venedik,HAS_ACTIVITY,Golden Triangle bölgesi gezisi
Ise Shima,HAS_ACTIVITY,Ise Shima bölgesi gezisi
KYOTO,HAS_ACTIVITY,Kyoto şehir turu
Venedik,HAS_ACTIVITY,Machiya deneyimi
Venedik,HAS_ACTIVITY,Naiku ve Geku Shinto tapınakları ziyareti
