start,end,type
BAE Gezisi - Fuat Pamukçu,Dubai Autodrome Circuit,HAS_ACTIVITY
BAE Gezisi - Fuat Pamukçu,New Year's Eve Celebration - The Restaurant at Address Dubai Mall,HAS_ACTIVITY
BAE Gezisi - Fuat Pamukçu,İstanbul – Abu Dhabi uçuşu,HAS_TRANSPORT
BAE Gezisi - Fuat Pamukçu,Şehir içi ve otel transferleri,HAS_TRANSPORT
BAE Gezisi - Fuat Pamukçu,Abu Dhabi – Ras Al Khaimah transferi,HAS_TRANSPORT
BAE Gezisi - Fuat Pamukçu,Ras Al Khaimah – Dubai transferi,HAS_TRANSPORT
BAE Gezisi - Fuat Pamukçu,BAE,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Abu Dhabi,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Ras Al Khaimah,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Dubai,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Ferrari World,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Çöl Safarisi,HAS_HIGHLIGHT
BAE Gezisi - Fuat Pamukçu,Yılbaşı,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Lima,HAS_CITY
Peru Gezisi - Seda Soğancıoğlu,Cusco,HAS_CITY
Peru Gezisi - Seda Soğancıoğlu,Sacred Valley,HAS_CITY
Peru Gezisi - Seda Soğancıoğlu,Machu Picchu,HAS_CITY
Peru Gezisi - Seda Soğancıoğlu,Peru,HAS_COUNTRY
Peru Gezisi - Seda Soğancıoğlu,Belmond Miraflores Park (Lima),HAS_HOTEL
Peru Gezisi - Seda Soğancıoğlu,Lima şehir turu (Plaza Mayor ve tarihi merkez),HAS_ACTIVITY
Peru Gezisi - Seda Soğancıoğlu,Cusco turu,HAS_ACTIVITY
Peru Gezisi - Seda Soğancıoğlu,Sacred Valley gezisi,HAS_ACTIVITY
Peru Gezisi - Seda Soğancıoğlu,Machu Picchu ziyareti,HAS_ACTIVITY
Peru Gezisi - Seda Soğancıoğlu,"İstanbul – Lima uçuşu (TK800, Türk Hava Yolları, Panama aktarmalı CM337)",HAS_TRANSPORT
Peru Gezisi - Seda Soğancıoğlu,Lima Havalimanı – otel transferi,HAS_TRANSPORT
Peru Gezisi - Seda Soğancıoğlu,Peru içi kara ve tren transferleri,HAS_TRANSPORT
Peru Gezisi - Seda Soğancıoğlu,Peru,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Lima,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Cusco,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Sacred Valley,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Machu Picchu,HAS_HIGHLIGHT
Peru Gezisi - Seda Soğancıoğlu,Belmond,HAS_HIGHLIGHT
USA Gezisi - Selen Zorlu,New York,HAS_CITY
USA Gezisi - Selen Zorlu,Amerika Birleşik Devletleri,HAS_COUNTRY
USA Gezisi - Selen Zorlu,Central Park ziyareti,HAS_ACTIVITY
USA Gezisi - Selen Zorlu,New York şehir turu (müze ve meydanlar),HAS_ACTIVITY
USA Gezisi - Selen Zorlu,Kültürel ve alışveriş aktiviteleri,HAS_ACTIVITY
USA Gezisi - Selen Zorlu,"Londra – New York uçuşu (BA175, British Airways)",HAS_TRANSPORT
USA Gezisi - Selen Zorlu,New York havalimanı – otel transferi,HAS_TRANSPORT
USA Gezisi - Selen Zorlu,ABD,HAS_HIGHLIGHT
USA Gezisi - Selen Zorlu,New York,HAS_HIGHLIGHT
USA Gezisi - Selen Zorlu,Central Park,HAS_HIGHLIGHT
USA Gezisi - Selen Zorlu,Kültür,HAS_HIGHLIGHT
USA Gezisi - Selen Zorlu,Alışveriş,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Varanasi,HAS_CITY
Hindistan Gezisi - Berrin Zorlu,Jaipur,HAS_CITY
Hindistan Gezisi - Berrin Zorlu,Udaipur,HAS_CITY
Hindistan Gezisi - Berrin Zorlu,Delhi,HAS_CITY
Hindistan Gezisi - Berrin Zorlu,Hindistan,HAS_COUNTRY
Hindistan Gezisi - Berrin Zorlu,Varanasi’de Ganj Nehri kıyısında Aarti töreni,HAS_ACTIVITY
Hindistan Gezisi - Berrin Zorlu,Jaipur şehir turu,HAS_ACTIVITY
Hindistan Gezisi - Berrin Zorlu,Udaipur göl gezileri ve saray ziyareti,HAS_ACTIVITY
Hindistan Gezisi - Berrin Zorlu,Delhi şehir turu,HAS_ACTIVITY
Hindistan Gezisi - Berrin Zorlu,"İstanbul – Delhi uçuşu (TK716, Türk Hava Yolları)",HAS_TRANSPORT
Hindistan Gezisi - Berrin Zorlu,"Delhi – Varanasi uçuşu (AI406, Air India)",HAS_TRANSPORT
Hindistan Gezisi - Berrin Zorlu,Hindistan içi transferler ve uçuşlar,HAS_TRANSPORT
Hindistan Gezisi - Berrin Zorlu,Hindistan,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Varanasi,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Jaipur,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Udaipur,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Delhi,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Ganj Nehri,HAS_HIGHLIGHT
Hindistan Gezisi - Berrin Zorlu,Aarti töreni,HAS_HIGHLIGHT
Mısır Gezisi - Hakan Ateş,Kahire,HAS_CITY
Mısır Gezisi - Hakan Ateş,Mısır,HAS_COUNTRY
Mısır Gezisi - Hakan Ateş,"Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)",HAS_ACTIVITY
Mısır Gezisi - Hakan Ateş,Sfenks ziyareti,HAS_ACTIVITY
Mısır Gezisi - Hakan Ateş,Kahire şehir gezisi,HAS_ACTIVITY
Mısır Gezisi - Hakan Ateş,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)",HAS_TRANSPORT
Mısır Gezisi - Hakan Ateş,Kahire Havalimanı – otel transferi,HAS_TRANSPORT
Mısır Gezisi - Hakan Ateş,Şehir içi araç ile transferler,HAS_TRANSPORT
Mısır Gezisi - Hakan Ateş,Mısır,HAS_HIGHLIGHT
Mısır Gezisi - Hakan Ateş,Kahire,HAS_HIGHLIGHT
Mısır Gezisi - Hakan Ateş,Giza Piramitleri,HAS_HIGHLIGHT
Mısır Gezisi - Hakan Ateş,Sfenks,HAS_HIGHLIGHT
Mısır Gezisi - Hakan Ateş,Nil Nehri,HAS_HIGHLIGHT
Provence Gezisi - Olgun Zorlu,Marsilya,HAS_CITY
Provence Gezisi - Olgun Zorlu,Roussillon,HAS_CITY
Provence Gezisi - Olgun Zorlu,Gordes,HAS_CITY
Provence Gezisi - Olgun Zorlu,Fransa,HAS_COUNTRY
Provence Gezisi - Olgun Zorlu,Gordes ve Roussillon köy gezileri,HAS_ACTIVITY
Provence Gezisi - Olgun Zorlu,Sanat atölyeleri ve butik mağazalar,HAS_ACTIVITY
Provence Gezisi - Olgun Zorlu,Provence manzaraları ve şato ziyareti,HAS_ACTIVITY
Provence Gezisi - Olgun Zorlu,"İstanbul – Marsilya uçuşu (TK1367, Türk Hava Yolları)",HAS_TRANSPORT
Provence Gezisi - Olgun Zorlu,Marsilya Havalimanı – Provence transferi,HAS_TRANSPORT
Provence Gezisi - Olgun Zorlu,Köyler arası özel araç transferleri,HAS_TRANSPORT
Provence Gezisi - Olgun Zorlu,Fransa,HAS_HIGHLIGHT
Provence Gezisi - Olgun Zorlu,Provence,HAS_HIGHLIGHT
Provence Gezisi - Olgun Zorlu,Marsilya,HAS_HIGHLIGHT
Provence Gezisi - Olgun Zorlu,Gordes,HAS_HIGHLIGHT
Provence Gezisi - Olgun Zorlu,Roussillon,HAS_HIGHLIGHT
Toskana Gezisi - Selen Zorlu,Bologna,HAS_CITY
Toskana Gezisi - Selen Zorlu,San Casciano Val di Pesa,HAS_CITY
Toskana Gezisi - Selen Zorlu,Floransa,HAS_CITY
Toskana Gezisi - Selen Zorlu,Chianti,HAS_CITY
Toskana Gezisi - Selen Zorlu,İtalya,HAS_COUNTRY
Toskana Gezisi - Selen Zorlu,San Casciano Val di Pesa kasabası ziyareti,HAS_ACTIVITY
Toskana Gezisi - Selen Zorlu,Floransa çevresinde geziler,HAS_ACTIVITY
Toskana Gezisi - Selen Zorlu,Chianti bölgesinde üzüm bağları ve köyler,HAS_ACTIVITY
Toskana Gezisi - Selen Zorlu,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",HAS_TRANSPORT
Toskana Gezisi - Selen Zorlu,Bologna Havalimanı – Toskana otel transferi,HAS_TRANSPORT
Toskana Gezisi - Selen Zorlu,Bölge içi kara transferleri,HAS_TRANSPORT
Toskana Gezisi - Selen Zorlu,İtalya,HAS_HIGHLIGHT
Toskana Gezisi - Selen Zorlu,Toskana,HAS_HIGHLIGHT
Toskana Gezisi - Selen Zorlu,Floransa,HAS_HIGHLIGHT
Toskana Gezisi - Selen Zorlu,Chianti,HAS_HIGHLIGHT
Toskana Gezisi - Selen Zorlu,San Casciano Val di Pesa,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,Johannesburg,HAS_CITY
Güney Afrika Gezisi - Tanju Kaya,Sabi Sand,HAS_CITY
Güney Afrika Gezisi - Tanju Kaya,Kruger,HAS_CITY
Güney Afrika Gezisi - Tanju Kaya,Cape Town,HAS_CITY
Güney Afrika Gezisi - Tanju Kaya,Güney Afrika,HAS_COUNTRY
Güney Afrika Gezisi - Tanju Kaya,Sabi Sabi Little Bush Camp,HAS_HOTEL
Güney Afrika Gezisi - Tanju Kaya,The Table Bay,HAS_HOTEL
Güney Afrika Gezisi - Tanju Kaya,Sabi Sabi’de sabah ve akşam safari turları,HAS_ACTIVITY
Güney Afrika Gezisi - Tanju Kaya,Cape Town V&A Waterfront gezisi,HAS_ACTIVITY
Güney Afrika Gezisi - Tanju Kaya,Cape Town şehir turu ve çevre gezileri,HAS_ACTIVITY
Güney Afrika Gezisi - Tanju Kaya,"İstanbul – Johannesburg uçuşu (TK38, Türk Hava Yolları)",HAS_TRANSPORT
Güney Afrika Gezisi - Tanju Kaya,Johannesburg – Sabi Sabi özel uçuşu (Federal Havayolları),HAS_TRANSPORT
Güney Afrika Gezisi - Tanju Kaya,"Kruger Mpumalanga – Cape Town uçuşu (SA8664, South African Airways)",HAS_TRANSPORT
Güney Afrika Gezisi - Tanju Kaya,Şehir içi ve lodge transferleri,HAS_TRANSPORT
Güney Afrika Gezisi - Tanju Kaya,Güney Afrika,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,Johannesburg,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,Sabi Sabi,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,Cape Town,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,Safari,HAS_HIGHLIGHT
Güney Afrika Gezisi - Tanju Kaya,V&A Waterfront,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Bangkok,HAS_CITY
Tayland & Vietnam Gezisi,Chiang Rai,HAS_CITY
Tayland & Vietnam Gezisi,Danang,HAS_CITY
Tayland & Vietnam Gezisi,Hanoi,HAS_CITY
Tayland & Vietnam Gezisi,Saigon,HAS_CITY
Tayland & Vietnam Gezisi,Tayland,HAS_COUNTRY
Tayland & Vietnam Gezisi,Vietnam,HAS_COUNTRY
Tayland & Vietnam Gezisi,"Mandarin Oriental, Bangkok",HAS_HOTEL
Tayland & Vietnam Gezisi,"Anantara Golden Triangle, Chiang Rai",HAS_HOTEL
Tayland & Vietnam Gezisi,The Market Restaurant (Vietnam),HAS_RESTAURANT
Tayland & Vietnam Gezisi,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi,HAS_ACTIVITY
Tayland & Vietnam Gezisi,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi",HAS_ACTIVITY
Tayland & Vietnam Gezisi,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu",HAS_ACTIVITY
Tayland & Vietnam Gezisi,Tra Que Organic Village bisiklet turu,HAS_ACTIVITY
Tayland & Vietnam Gezisi,The Market Restaurant’ta Vietnam yemek kursu,HAS_ACTIVITY
Tayland & Vietnam Gezisi,"İstanbul – Bangkok uçuşu (TK68, Türk Hava Yolları)",HAS_TRANSPORT
Tayland & Vietnam Gezisi,"Bangkok – Chiang Rai uçuşu (PG231, Bangkok Airways)",HAS_TRANSPORT
Tayland & Vietnam Gezisi,"Bangkok – Danang uçuşu (PG222, Bangkok Airways)",HAS_TRANSPORT
Tayland & Vietnam Gezisi,Vietnam içi transferler,HAS_TRANSPORT
Tayland & Vietnam Gezisi,Saigon aktarmalı Bangkok dönüş uçuşu,HAS_TRANSPORT
Tayland & Vietnam Gezisi,Şehir içi ve havalimanı transferleri,HAS_TRANSPORT
Tayland & Vietnam Gezisi,Tayland,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Vietnam,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Bangkok,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Chiang Rai,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Danang,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Hanoi,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Saigon,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Mandarin Oriental,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Anantara Golden Triangle,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,Tra Que Village,HAS_HIGHLIGHT
Tayland & Vietnam Gezisi,The Market Restaurant,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Phuket,HAS_CITY
Tayland & Endonezya Gezisi,Bangkok,HAS_CITY
Tayland & Endonezya Gezisi,Bali,HAS_CITY
Tayland & Endonezya Gezisi,Tayland,HAS_COUNTRY
Tayland & Endonezya Gezisi,Endonezya,HAS_COUNTRY
Tayland & Endonezya Gezisi,The Surin Phuket,HAS_HOTEL
Tayland & Endonezya Gezisi,"Beach Restaurant, The Surin (Phuket)",HAS_RESTAURANT
Tayland & Endonezya Gezisi,Phuket’te Big Buddha ziyareti,HAS_ACTIVITY
Tayland & Endonezya Gezisi,Phuket Tarihi Kent Gezisi,HAS_ACTIVITY
Tayland & Endonezya Gezisi,Bangkok şehir turu,HAS_ACTIVITY
Tayland & Endonezya Gezisi,Bali’de tapınak ziyaretleri ve sahil aktiviteleri,HAS_ACTIVITY
Tayland & Endonezya Gezisi,"İstanbul – Phuket uçuşu (TK172, Türk Hava Yolları)",HAS_TRANSPORT
Tayland & Endonezya Gezisi,Phuket – Bangkok uçuşu,HAS_TRANSPORT
Tayland & Endonezya Gezisi,Bangkok – Bali uçuşu,HAS_TRANSPORT
Tayland & Endonezya Gezisi,Şehir içi ve havalimanı transferleri,HAS_TRANSPORT
Tayland & Endonezya Gezisi,Tayland,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Endonezya,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Phuket,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Bangkok,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Bali,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,The Surin Phuket,HAS_HIGHLIGHT
Tayland & Endonezya Gezisi,Big Buddha,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Bangkok,HAS_CITY
Tayland Gezi Önerileri,Phuket,HAS_CITY
Tayland Gezi Önerileri,Tayland,HAS_COUNTRY
Tayland Gezi Önerileri,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,HAS_ACTIVITY
Tayland Gezi Önerileri,Wat Pho (Yatan Buda Tapınağı) gezisi,HAS_ACTIVITY
Tayland Gezi Önerileri,Wat Arun (Şafak Tapınağı) ziyareti,HAS_ACTIVITY
Tayland Gezi Önerileri,Thonburi Kanalları tekne turu,HAS_ACTIVITY
Tayland Gezi Önerileri,Phuket ada ve sahil aktiviteleri,HAS_ACTIVITY
Tayland Gezi Önerileri,Tayland,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Bangkok,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Phuket,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Grand Palace,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Wat Pho,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Wat Arun,HAS_HIGHLIGHT
Tayland Gezi Önerileri,Thonburi Kanalları,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,Bologna,HAS_CITY
Toskana Gezisi - Bayram Programı,Siena,HAS_CITY
Toskana Gezisi - Bayram Programı,Montepulciano,HAS_CITY
Toskana Gezisi - Bayram Programı,San Gimignano,HAS_CITY
Toskana Gezisi - Bayram Programı,İtalya,HAS_COUNTRY
Toskana Gezisi - Bayram Programı,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY
Toskana Gezisi - Bayram Programı,The Mall Firenze outlet gezisi,HAS_ACTIVITY
Toskana Gezisi - Bayram Programı,Siena şehir turu,HAS_ACTIVITY
Toskana Gezisi - Bayram Programı,Montepulciano şarap bağları ve kasaba gezisi,HAS_ACTIVITY
Toskana Gezisi - Bayram Programı,San Gimignano kasabası gezisi,HAS_ACTIVITY
Toskana Gezisi - Bayram Programı,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",HAS_TRANSPORT
Toskana Gezisi - Bayram Programı,Bologna Havalimanı – şehir içi transfer,HAS_TRANSPORT
Toskana Gezisi - Bayram Programı,Bölge içi kara transferleri ve araç kiralama,HAS_TRANSPORT
Toskana Gezisi - Bayram Programı,İtalya,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,Toskana,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,Bologna,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,Siena,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,Montepulciano,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,San Gimignano,HAS_HIGHLIGHT
Toskana Gezisi - Bayram Programı,The Mall Firenze,HAS_HIGHLIGHT
Toskana Gezisi,Montepulciano,HAS_CITY
Toskana Gezisi,Pienza,HAS_CITY
Toskana Gezisi,Montalcino,HAS_CITY
Toskana Gezisi,Borgo Santo Pietro,HAS_HOTEL
Toskana Gezisi,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY
Toskana Gezisi,Montepulciano şarap bağları turu,HAS_ACTIVITY
Toskana Gezisi,Pienza kasabası ziyareti,HAS_ACTIVITY
Toskana Gezisi,Montalcino’da şarap tadımı,HAS_ACTIVITY
Toskana Gezisi,San Gimignano gezisi,HAS_ACTIVITY
Toskana Gezisi,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",HAS_TRANSPORT
Toskana Gezisi,Bologna Havalimanı – şehir merkezi transferi,HAS_TRANSPORT
Toskana Gezisi,Toskana içi kara transferleri,HAS_TRANSPORT
Toskana Gezisi,Bologna,HAS_HIGHLIGHT
Toskana Gezisi,Montepulciano,HAS_HIGHLIGHT
Toskana Gezisi,Pienza,HAS_HIGHLIGHT
Toskana Gezisi,Montalcino,HAS_HIGHLIGHT
Toskana Gezisi,Borgo Santo Pietro,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Bologna,HAS_CITY
Toskana Bağ Bozumu Programı,Chianti,HAS_CITY
Toskana Bağ Bozumu Programı,Toskana kırsalı,HAS_CITY
Toskana Bağ Bozumu Programı,İtalya,HAS_COUNTRY
Toskana Bağ Bozumu Programı,COMO Castello del Nero,HAS_HOTEL
Toskana Bağ Bozumu Programı,Rosewood Castiglion del Bosco,HAS_HOTEL
Toskana Bağ Bozumu Programı,Bağ bozumu deneyimi,HAS_ACTIVITY
Toskana Bağ Bozumu Programı,Şarap tadımları,HAS_ACTIVITY
Toskana Bağ Bozumu Programı,Toskana kasabaları ve doğa gezileri,HAS_ACTIVITY
Toskana Bağ Bozumu Programı,İstanbul – Bologna uçuşu (Türk Hava Yolları),HAS_TRANSPORT
Toskana Bağ Bozumu Programı,Bologna – İstanbul uçuşu (Türk Hava Yolları),HAS_TRANSPORT
Toskana Bağ Bozumu Programı,İtalya,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Toskana,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Chianti,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Bağ Bozumu,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Şarap Tadımı,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,COMO Castello del Nero,HAS_HIGHLIGHT
Toskana Bağ Bozumu Programı,Rosewood Castiglion del Bosco,HAS_HIGHLIGHT
Vietnam & Kamboçya Gezisi,Ho Chi Minh,HAS_CITY
Vietnam & Kamboçya Gezisi,Hotel des Arts Saigon,HAS_HOTEL
Vietnam & Kamboçya Gezisi,Raffles Hotel Le Royal,HAS_HOTEL
Vietnam & Kamboçya Gezisi,Belmond La Résidence d’Angkor,HAS_HOTEL
Vietnam & Kamboçya Gezisi,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,Vespa ile gece turu ve Banh Xeo tadımı,HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",HAS_ACTIVITY
Vietnam & Kamboçya Gezisi,"İstanbul – Ho Chi Minh uçuşu (TK168, Türk Hava Yolları)",HAS_TRANSPORT
Vietnam & Kamboçya Gezisi,Ho Chi Minh içi Vespa ve araç transferleri,HAS_TRANSPORT
Vietnam & Kamboçya Gezisi,Mekong Deltası bot turu,HAS_TRANSPORT
Vietnam & Kamboçya Gezisi,Ho Chi Minh – Phnom Penh kara/air transferi,HAS_TRANSPORT
Vietnam & Kamboçya Gezisi,Phnom Penh – Siem Reap uçuşu,HAS_TRANSPORT
Vietnam & Kamboçya Gezisi,Siem Reap,HAS_HIGHLIGHT
Vietnam & Kamboçya Gezisi,Angkor Wat,HAS_HIGHLIGHT
Vietnam & Kamboçya Gezisi,Banh Xeo,HAS_HIGHLIGHT
Vietnam & Kamboçya Gezisi,Raffles,HAS_HIGHLIGHT
Vietnam & Kamboçya Gezisi,Belmond,HAS_HIGHLIGHT
Vietnam Gezisi,Hanoi,HAS_CITY
Vietnam Gezisi,Nha Trang,HAS_CITY
Vietnam Gezisi,Saigon,HAS_CITY
Vietnam Gezisi,Vietnam,HAS_COUNTRY
Vietnam Gezisi,Hanoi By Night turu,HAS_ACTIVITY
Vietnam Gezisi,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",HAS_ACTIVITY
Vietnam Gezisi,Nha Trang sahil tatili ve dinlenme,HAS_ACTIVITY
Vietnam Gezisi,Saigon şehir turu,HAS_ACTIVITY
Vietnam Gezisi,"İstanbul – Hanoi uçuşu (TK164, Türk Hava Yolları)",HAS_TRANSPORT
Vietnam Gezisi,Hanoi – Nha Trang uçuşu,HAS_TRANSPORT
Vietnam Gezisi,Nha Trang – Saigon uçuşu,HAS_TRANSPORT
Vietnam Gezisi,Şehir içi ve havalimanı transferleri,HAS_TRANSPORT
Vietnam Gezisi,Vietnam,HAS_HIGHLIGHT
Vietnam Gezisi,Hanoi,HAS_HIGHLIGHT
Vietnam Gezisi,Nha Trang,HAS_HIGHLIGHT
Vietnam Gezisi,Saigon,HAS_HIGHLIGHT
Vietnam Gezisi,Ho Chi Minh Mozolesi,HAS_HIGHLIGHT
Vietnam Gezisi,Pagoda,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Hanoi,HAS_CITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Ha Long (Lan Ha Bay),HAS_CITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Saigon,HAS_CITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Bangkok,HAS_CITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Vietnam,HAS_COUNTRY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Tayland,HAS_COUNTRY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Bhaya Cruise (Lan Ha Bay / Ha Long),HAS_HOTEL
Vietnam & Bangkok Gezisi - Gökhan Mendi,May de Cuisine Restaurant (Hanoi),HAS_RESTAURANT
Vietnam & Bangkok Gezisi - Gökhan Mendi,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle",HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Westlake bölgesi turu (vintage jeep ile),HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu,HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Thien Canh Son Cave ziyareti,HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Saigon şehir turu,HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,Bangkok şehir turu ve alışveriş aktiviteleri,HAS_ACTIVITY
Vietnam & Bangkok Gezisi - Gökhan Mendi,"İstanbul – Hanoi uçuşu (TK164, Türk Hava Yolları)",HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Hanoi – Ha Long kara transferi,HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Ha Long Bhaya Cruise tekne yolculuğu,HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Hanoi – Saigon uçuşu,HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Saigon – Bangkok uçuşu,HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Şehir içi transferler,HAS_TRANSPORT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Vietnam,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Tayland,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Hanoi,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Ha Long,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Lan Ha Bay,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Saigon,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Bangkok,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,Bhaya Cruise,HAS_HIGHLIGHT
Vietnam & Bangkok Gezisi - Gökhan Mendi,May de Cuisine,HAS_HIGHLIGHT
Volvo EX90 Basın Seyahati - Los Angeles,Los Angeles,HAS_CITY
